Order_ID,Day_Of_Week,Month,Year,Date,Order_Time,User_ID
4422,4,9,2023,9,4,268
4423,3,4,2023,22,10,360
4424,7,8,2021,14,9,321
4425,5,3,2023,24,2,41
4426,3,5,2022,4,23,375
4427,3,6,2021,11,0,17
4428,7,4,2021,13,12,481
4429,5,12,2021,19,17,222
4430,5,6,2023,24,7,4
4431,5,11,2023,19,20,446
4432,3,8,2023,1,4,2
4433,6,2,2021,13,15,338
4434,5,8,2021,18,5,5
4435,3,11,2021,21,16,424
4436,5,4,2023,31,6,393
4437,1,10,2022,31,19,293
4438,1,2,2021,12,17,498
4439,4,11,2022,4,5,396
4440,5,4,2022,30,15,76
4441,5,1,2021,4,12,447
4442,2,9,2022,26,21,147
4443,4,8,2022,20,12,327
4444,1,10,2021,23,18,351
4445,4,2,2021,31,1,288
4446,5,12,2023,23,5,84
4447,7,6,2023,16,23,294
4448,6,4,2022,2,20,315
4449,7,10,2021,16,12,384
4450,6,8,2021,27,23,344
4451,2,8,2021,1,15,80
4452,1,4,2023,7,8,494
4453,4,7,2022,8,3,485
4454,7,11,2023,25,11,199
4455,2,8,2021,15,13,102
4456,3,7,2021,9,16,348
4457,6,2,2021,14,6,113
4458,5,6,2023,21,5,471
4459,2,11,2022,10,4,59
4460,7,2,2023,29,2,469
4461,4,2,2022,12,0,37
4462,6,10,2021,29,7,250
4463,3,5,2022,4,12,359
4464,7,4,2023,28,6,188
4465,7,6,2021,4,13,14
4466,1,1,2023,6,3,218
4467,7,7,2021,12,2,257
4468,2,10,2022,18,15,342
4469,3,12,2022,30,19,300
4470,5,6,2023,17,23,265
4471,4,12,2021,9,9,292
4472,1,12,2023,14,3,128
4473,1,7,2021,28,1,379
4474,7,8,2023,12,9,23
4475,7,3,2021,10,21,139
4476,4,8,2021,29,15,292
4477,6,6,2022,14,0,106
4478,3,11,2021,25,22,457
4479,3,3,2021,22,10,367
4480,4,7,2023,27,17,81
4481,5,11,2021,7,4,160
4482,3,3,2023,10,13,201
4483,3,8,2021,9,19,283
4484,1,3,2022,25,8,6
4485,2,2,2023,27,9,356
4486,7,7,2022,5,18,413
4487,6,5,2023,18,10,408
4488,3,11,2022,20,7,29
4489,4,1,2021,15,19,100
4490,7,4,2023,16,6,433
4491,2,5,2022,18,6,11
4492,3,10,2022,1,13,300
4493,4,9,2021,19,21,440
4494,2,9,2021,18,20,179
4495,3,9,2023,15,20,497
4496,2,10,2023,30,12,127
4497,2,9,2022,1,21,15
4498,2,2,2023,3,11,457
4499,4,9,2021,29,12,354
4500,3,1,2021,7,23,39
4501,6,9,2021,23,3,233
4502,6,3,2023,15,16,21
4503,4,3,2021,12,9,168
4504,3,8,2022,22,19,329
4505,3,10,2022,27,17,488
4506,3,10,2023,13,9,118
4507,2,1,2021,27,22,380
4508,5,12,2021,23,17,297
4509,7,7,2021,14,18,476
4510,5,7,2023,27,0,396
4511,2,12,2023,2,15,239
4512,4,9,2022,8,13,130
4513,2,10,2022,1,9,262
4514,7,6,2021,28,11,194
4515,2,11,2021,2,18,351
4516,6,4,2021,27,13,257
4517,2,6,2023,3,8,373
4518,3,11,2023,28,21,310
4519,4,7,2023,10,1,228
4520,5,10,2021,10,2,35
4521,7,8,2021,15,21,451
4522,6,3,2022,12,13,422
4523,5,10,2021,15,12,40
4524,1,11,2021,28,15,386
4525,1,3,2023,7,3,338
4526,1,6,2022,4,3,310
4527,3,6,2022,29,6,260
4528,7,7,2021,18,23,226
4529,2,2,2021,8,8,219
4530,6,4,2022,21,19,286
4531,4,3,2021,27,3,443
4532,6,9,2023,17,4,390
4533,2,9,2022,20,14,389
4534,2,5,2021,5,19,64
4535,1,5,2021,2,4,190
4536,1,3,2021,14,7,454
4537,4,11,2022,31,13,11
4538,4,4,2023,6,23,206
4539,5,11,2021,26,17,308
4540,2,10,2023,9,21,388
4541,3,12,2021,5,1,59
4542,5,12,2023,10,4,204
4543,5,7,2023,13,3,362
4544,6,8,2021,8,2,322
4545,1,11,2023,9,6,7
4546,4,3,2023,26,23,261
4547,5,10,2022,13,15,323
4548,2,2,2023,17,20,130
4549,4,1,2022,14,8,111
4550,1,11,2023,31,12,277
4551,7,12,2022,9,9,194
4552,2,3,2022,19,2,187
4553,5,6,2023,29,18,468
4554,4,12,2021,12,17,100
4555,7,10,2021,6,11,489
4556,1,7,2023,6,11,433
4557,6,10,2022,15,20,258
4558,7,6,2023,29,9,257
4559,4,5,2021,14,19,458
4560,6,3,2022,26,20,487
4561,6,4,2023,23,23,257
4562,6,6,2021,22,20,190
4563,2,3,2022,1,11,455
4564,7,4,2022,25,2,163
4565,4,10,2022,19,23,280
4566,7,8,2023,6,3,192
4567,1,1,2021,19,13,184
4568,7,5,2021,17,16,489
4569,3,1,2022,3,16,233
4570,3,3,2023,19,15,20
4571,2,6,2023,25,7,388
4572,5,2,2022,14,23,161
4573,7,1,2021,2,7,260
4574,3,1,2021,16,2,390
4575,2,12,2023,25,14,296
4576,7,3,2022,18,23,47
4577,1,8,2022,30,10,79
4578,4,1,2022,20,1,355
4579,1,9,2021,19,5,376
4580,7,3,2023,1,17,83
4581,6,12,2023,22,13,84
4582,1,6,2022,10,10,421
4583,3,9,2021,9,20,96
4584,6,9,2021,28,23,233
4585,7,11,2023,30,3,403
4586,2,4,2023,29,13,227
4587,6,4,2022,25,19,483
4588,6,3,2021,13,3,237
4589,3,10,2021,15,9,131
4590,5,5,2021,7,19,481
4591,4,6,2022,19,11,379
4592,4,5,2023,4,21,407
4593,6,7,2023,12,18,298
4594,7,10,2023,21,21,66
4595,1,9,2021,11,19,139
4596,7,3,2022,2,4,38
4597,1,8,2023,13,1,472
4598,5,6,2021,19,12,349
4599,3,4,2023,6,1,278
4600,3,10,2021,22,3,95
4601,7,6,2021,6,0,420
4602,6,9,2021,22,18,63
4603,4,10,2022,23,18,164
4604,4,9,2021,17,22,6
4605,3,9,2022,24,14,399
4606,2,4,2022,20,4,112
4607,3,5,2022,12,14,237
4608,3,11,2023,14,9,416
4609,3,2,2022,12,19,396
4610,1,9,2021,18,6,34
4611,2,5,2023,27,16,124
4612,1,10,2021,11,5,382
4613,1,3,2021,31,8,194
4614,2,2,2023,31,16,343
4615,7,10,2021,29,21,129
4616,5,1,2023,16,21,317
4617,3,3,2021,10,15,161
4618,4,11,2021,29,9,244
4619,4,10,2023,3,1,227
4620,7,2,2021,24,8,182
4621,3,5,2022,31,17,421
4622,3,1,2022,19,16,12
4623,5,12,2021,2,4,356
4624,5,7,2022,15,11,176
4625,1,9,2023,26,10,443
4626,7,1,2022,21,9,313
4627,5,8,2021,14,13,200
4628,2,7,2023,8,20,447
4629,7,1,2022,11,20,106
4630,1,11,2023,1,15,122
4631,5,7,2021,18,16,325
4632,3,9,2021,30,6,128
4633,2,9,2022,10,11,194
4634,5,1,2022,17,20,39
4635,6,10,2021,4,8,117
4636,3,9,2022,12,4,424
4637,2,3,2021,10,9,406
4638,1,6,2022,27,6,474
4639,3,1,2023,12,9,5
4640,2,3,2022,8,14,267
4641,1,2,2023,4,7,172
4642,2,10,2022,2,7,323
4643,1,1,2021,7,20,324
4644,3,9,2023,21,22,255
4645,2,8,2021,6,6,389
4646,6,4,2021,9,13,339
4647,7,5,2022,30,20,91
4648,7,12,2021,10,21,106
4649,2,2,2023,3,12,193
4650,7,9,2022,4,5,102
4651,7,8,2022,25,23,148
4652,2,2,2023,14,11,251
4653,5,9,2023,15,22,171
4654,1,1,2021,15,9,460
4655,7,1,2023,10,7,115
4656,7,8,2023,10,17,384
4657,3,5,2021,19,10,72
4658,7,8,2021,10,3,160
4659,7,7,2021,31,16,485
4660,4,5,2022,25,9,235
4661,2,4,2021,5,13,61
4662,3,5,2023,18,1,464
4663,5,1,2023,3,7,138
4664,7,1,2023,12,17,292
4665,1,4,2022,15,7,390
4666,3,1,2021,31,1,50
4667,7,8,2021,18,5,266
4668,2,12,2022,11,18,436
4669,6,2,2021,16,16,190
4670,2,1,2023,22,8,143
4671,4,12,2022,3,9,320
4672,4,5,2022,11,21,232
4673,2,8,2021,21,17,75
4674,2,5,2022,17,13,247
4675,4,5,2022,9,3,246
4676,7,12,2023,6,23,138
4677,1,8,2022,22,13,57
4678,6,7,2022,6,19,96
4679,4,5,2021,18,6,28
4680,6,7,2023,5,3,227
4681,2,3,2021,30,2,460
4682,4,2,2022,25,11,161
4683,1,11,2022,13,2,37
4684,4,2,2022,8,10,439
4685,5,10,2022,27,16,47
4686,6,10,2023,19,2,235
4687,7,10,2021,31,11,128
4688,2,10,2021,31,10,209
4689,7,6,2022,2,22,123
4690,2,4,2022,31,2,247
4691,1,8,2023,26,20,304
4692,3,3,2023,12,1,191
4693,7,2,2023,17,23,242
4694,3,12,2021,11,0,430
4695,6,12,2022,19,5,162
4696,4,12,2021,8,21,288
4697,6,8,2021,20,0,431
4698,4,3,2021,10,7,209
4699,2,5,2022,24,22,326
4700,4,6,2023,18,23,251
4701,5,2,2021,19,6,394
4702,2,3,2022,9,22,378
4703,7,7,2021,13,5,430
4704,4,11,2021,10,15,302
4705,4,12,2022,19,19,373
4706,7,7,2021,27,15,136
4707,2,5,2023,13,14,175
4708,3,7,2022,24,0,249
4709,1,5,2022,16,0,213
4710,4,9,2022,16,5,240
4711,5,1,2022,2,21,247
4712,3,3,2023,28,17,209
4713,3,5,2021,10,19,125
4714,5,9,2022,1,18,350
4715,4,12,2021,31,19,174
4716,2,5,2021,4,10,165
4717,3,4,2023,15,22,122
4718,6,11,2023,18,18,437
4719,6,6,2021,14,16,372
4720,7,5,2022,6,18,354
4721,4,6,2021,12,13,318
4722,1,7,2023,22,10,10
4723,2,1,2022,1,9,252
4724,4,7,2022,26,1,6
4725,5,5,2021,20,7,469
4726,3,5,2022,16,10,122
4727,2,2,2022,23,22,442
4728,1,1,2022,30,6,64
4729,1,2,2023,30,18,31
4730,6,7,2023,23,18,9
4731,6,2,2023,5,16,210
4732,6,3,2021,1,16,448
4733,3,4,2022,7,9,181
4734,1,4,2022,21,23,353
4735,1,2,2021,31,15,453
4736,7,9,2021,28,9,309
4737,5,2,2022,23,16,198
4738,2,12,2023,1,18,120
4739,7,6,2021,21,12,63
4740,2,2,2021,22,5,472
4741,2,7,2023,1,7,486
4742,2,7,2023,5,10,410
4743,3,8,2021,15,2,389
4744,2,12,2022,18,5,184
4745,2,3,2021,30,2,358
4746,2,5,2023,3,17,23
4747,5,5,2021,25,8,98
4748,4,2,2023,17,23,180
4749,5,2,2021,2,7,307
4750,3,7,2021,19,21,110
4751,2,11,2023,14,11,332
4752,4,6,2022,7,9,175
4753,6,10,2023,26,16,93
4754,3,1,2023,16,5,20
4755,5,11,2023,6,11,23
4756,7,1,2023,23,10,300
4757,1,10,2022,18,23,369
4758,4,3,2021,3,16,171
4759,1,6,2022,9,6,17
4760,4,6,2023,21,15,471
4761,4,6,2023,6,6,114
4762,1,11,2022,4,10,344
4763,7,1,2021,30,8,438
4764,6,2,2022,7,8,325
4765,1,6,2021,21,9,335
4766,5,10,2022,2,22,171
4767,6,11,2023,26,21,234
4768,3,11,2021,11,18,404
4769,4,2,2023,15,8,373
4770,1,9,2021,18,23,455
4771,3,4,2023,25,3,329
4772,4,1,2022,4,4,18
4773,6,2,2021,8,8,6
4774,6,4,2023,19,13,412
4775,3,7,2021,24,1,50
4776,1,10,2022,15,23,313
4777,3,9,2022,18,15,194
4778,7,8,2022,10,22,152
4779,3,1,2022,15,10,488
4780,1,12,2023,7,17,295
4781,2,10,2022,14,14,418
4782,5,12,2023,14,14,344
4783,6,5,2021,6,18,290
4784,5,12,2021,21,7,486
4785,2,2,2023,15,6,454
4786,4,4,2023,26,2,18
4787,2,5,2022,27,13,408
4788,3,6,2021,10,4,297
4789,7,10,2021,26,4,58
4790,5,3,2022,25,4,28
4791,6,1,2023,13,6,305
4792,2,1,2021,29,6,172
4793,3,5,2021,4,20,330
4794,1,4,2022,8,12,70
4795,3,11,2021,1,0,152
4796,4,2,2023,16,23,203
4797,4,4,2023,5,19,370
4798,4,12,2023,24,9,113
4799,3,7,2021,30,17,257
4800,1,9,2022,20,20,421
4801,2,7,2023,8,22,176
4802,5,1,2023,31,23,357
4803,4,12,2021,29,12,332
4804,6,5,2022,20,20,150
4805,1,2,2021,28,15,324
4806,4,12,2022,23,13,127
4807,1,8,2023,30,22,66
4808,2,5,2023,19,5,371
4809,7,3,2023,5,22,220
4810,3,12,2021,18,3,293
4811,3,4,2022,15,7,453
4812,1,12,2022,21,13,43
4813,7,2,2023,21,16,177
4814,7,5,2021,5,21,342
4815,6,3,2021,17,7,25
4816,1,12,2021,8,15,77
4817,7,3,2021,7,19,235
4818,7,10,2022,6,8,496
4819,6,8,2022,5,22,398
4820,7,1,2021,16,22,384
4821,3,3,2023,10,13,345
4822,5,1,2023,31,22,149
4823,3,1,2023,10,8,141
4824,5,8,2022,16,10,408
4825,4,8,2021,31,11,182
4826,2,6,2021,2,11,376
4827,7,1,2022,2,10,144
4828,3,2,2021,2,15,425
4829,2,6,2021,30,20,336
4830,7,9,2021,4,15,478
4831,7,5,2022,8,14,286
4832,5,11,2021,18,12,326
4833,6,2,2021,29,17,105
4834,1,5,2022,8,8,149
4835,2,9,2023,9,2,328
4836,6,5,2021,20,8,180
4837,2,8,2022,17,19,160
4838,4,2,2023,25,6,486
4839,4,2,2021,21,6,495
4840,2,12,2023,16,20,476
4841,2,1,2023,15,4,116
4842,5,1,2021,3,15,6
4843,6,1,2022,6,2,489
4844,1,6,2022,19,6,283
4845,4,3,2022,11,10,480
4846,1,4,2021,16,19,177
4847,4,9,2023,15,1,265
4848,7,11,2022,31,14,192
4849,7,6,2023,11,19,94
4850,6,9,2022,23,0,338
4851,3,8,2022,7,4,291
4852,1,10,2021,30,8,115
4853,7,3,2021,5,20,262
4854,1,7,2023,26,10,456
4855,4,7,2023,2,10,389
4856,4,4,2022,31,18,261
4857,2,12,2021,6,4,219
4858,1,8,2022,25,7,146
4859,5,4,2021,1,11,421
4860,6,3,2022,30,7,153
4861,6,6,2021,2,4,39
4862,4,5,2022,6,16,374
4863,7,2,2021,25,10,492
4864,2,2,2023,20,18,144
4865,4,9,2022,9,19,324
4866,7,10,2022,17,17,252
4867,1,3,2021,5,21,293
4868,3,12,2023,2,11,394
4869,2,7,2022,2,2,118
4870,6,8,2023,18,4,287
4871,7,12,2021,18,2,128
4872,6,9,2023,15,8,97
4873,5,9,2023,30,4,451
4874,1,10,2021,6,21,126
4875,7,8,2023,20,12,428
4876,3,6,2022,29,22,425
4877,3,3,2022,30,21,362
4878,2,10,2022,27,5,3
4879,7,8,2023,3,17,245
4880,5,4,2021,12,17,489
4881,3,1,2022,6,16,147
4882,3,6,2021,9,23,73
4883,7,7,2021,22,1,355
4884,2,5,2021,2,1,173
4885,1,2,2021,1,10,145
4886,6,5,2022,8,0,331
4887,4,4,2023,31,3,129
4888,7,8,2021,5,9,92
4889,4,6,2022,2,19,122
4890,7,5,2022,6,6,86
4891,2,10,2021,24,2,467
4892,3,2,2021,3,8,255
4893,6,1,2022,10,0,267
4894,3,1,2021,21,19,216
4895,1,1,2021,27,19,174
4896,6,11,2023,18,4,97
4897,3,4,2022,21,19,169
4898,6,3,2021,29,11,96
4899,3,6,2022,19,23,168
4900,1,3,2022,6,20,421
4901,3,8,2023,9,5,352
4902,6,9,2022,12,5,407
4903,6,9,2021,19,21,5
4904,3,9,2022,20,7,79
4905,7,1,2021,16,7,494
4906,6,9,2023,13,18,347
4907,3,12,2022,19,8,102
4908,2,4,2022,6,4,219
4909,2,10,2022,10,17,115
4910,2,3,2021,5,1,156
4911,6,5,2023,7,9,348
4912,4,4,2022,2,4,370
4913,5,4,2022,19,14,159
4914,7,9,2023,6,15,57
4915,1,3,2021,21,0,184
4916,6,8,2022,6,22,379
4917,6,2,2022,18,0,126
4918,4,8,2023,10,5,366
4919,6,12,2022,4,19,190
4920,6,7,2022,19,6,252
4921,7,6,2023,9,15,217
4922,5,1,2023,8,5,154
4923,7,5,2022,6,15,134
4924,3,10,2022,15,19,307
4925,6,11,2021,8,14,218
4926,2,1,2022,5,4,24
4927,4,6,2022,10,13,444
4928,1,6,2023,27,6,466
4929,1,9,2022,6,21,398
4930,4,4,2022,31,6,161
4931,2,1,2021,15,15,428
4932,1,6,2022,22,23,446
4933,6,2,2021,23,15,41
4934,4,7,2023,4,1,71
4935,6,9,2022,8,13,351
4936,1,6,2021,7,17,4
4937,3,7,2022,23,4,31
4938,3,1,2021,6,5,331
4939,3,5,2023,5,18,103
4940,2,4,2023,25,14,35
4941,3,5,2021,31,9,193
4942,7,1,2022,7,16,185
4943,5,9,2023,21,5,409
4944,3,12,2023,10,5,92
4945,5,10,2021,13,17,339
4946,2,4,2022,27,6,494
4947,1,2,2023,29,5,96
4948,4,3,2023,19,1,150
4949,5,4,2021,13,5,140
4950,4,8,2021,30,7,182
4951,5,8,2021,15,22,414
4952,6,8,2021,10,15,303
4953,1,12,2023,22,19,309
4954,2,3,2021,10,9,420
4955,1,11,2023,27,5,328
4956,5,8,2021,7,3,434
4957,7,4,2021,27,15,273
4958,3,11,2023,19,13,20
4959,7,10,2021,13,22,493
4960,7,4,2022,9,9,110
4961,1,3,2023,7,9,67
4962,1,7,2022,26,14,478
4963,6,3,2022,16,7,6
4964,6,5,2023,20,13,332
4965,3,6,2023,6,20,133
4966,5,10,2023,5,10,217
4967,2,4,2022,30,23,67
4968,2,8,2022,1,18,333
4969,1,7,2021,27,14,434
4970,5,1,2022,7,0,87
4971,2,9,2023,9,16,32
4972,6,11,2022,5,1,471
4973,7,3,2023,11,10,352
4974,3,2,2021,3,6,495
4975,2,4,2023,3,22,172
4976,5,8,2022,25,13,151
4977,7,12,2023,26,1,265
4978,5,11,2022,1,15,96
4979,7,10,2021,17,0,300
4980,3,1,2022,14,9,394
4981,1,5,2022,5,7,388
4982,6,12,2022,31,22,146
4983,1,7,2021,28,4,196
4984,5,9,2022,29,0,101
4985,6,6,2021,5,18,54
4986,4,2,2022,27,21,405
4987,4,12,2023,31,10,285
4988,3,4,2021,16,19,61
4989,5,10,2021,26,7,437
4990,6,4,2022,7,23,392
4991,3,2,2021,21,14,499
4992,1,5,2021,20,13,278
4993,4,5,2023,19,23,116
4994,6,10,2022,26,22,457
4995,2,5,2021,30,14,241
4996,7,4,2022,15,17,341
4997,4,12,2023,4,15,26
4998,1,1,2021,17,11,318
4999,5,12,2021,18,14,48
5000,4,2,2023,9,13,191
5001,3,2,2022,26,8,184
5002,4,12,2022,17,19,409
5003,6,5,2022,21,2,483
5004,6,11,2022,29,14,319
5005,5,11,2021,25,23,184
5006,6,9,2022,4,17,181
5007,5,3,2022,1,6,332
5008,6,12,2023,31,13,299
5009,2,2,2023,24,18,56
5010,3,2,2023,17,17,388
5011,6,6,2023,15,4,248
5012,7,1,2022,2,8,493
5013,1,2,2022,13,18,185
5014,6,10,2023,28,5,366
5015,2,1,2022,16,11,279
5016,2,10,2022,10,5,79
5017,1,7,2023,20,13,21
5018,7,8,2022,21,12,162
5019,5,7,2021,7,21,288
5020,2,3,2021,27,11,196
5021,1,7,2023,15,10,106
5022,4,2,2023,28,23,275
5023,2,5,2023,11,15,253
5024,6,7,2023,11,15,123
5025,4,5,2021,22,15,58
5026,5,4,2022,24,22,237
5027,1,7,2023,11,1,456
5028,5,6,2022,10,1,47
5029,6,3,2022,29,15,210
5030,7,2,2023,19,2,313
5031,6,11,2022,23,17,379
5032,7,6,2023,18,7,190
5033,3,2,2021,26,14,468
5034,6,4,2023,3,18,356
5035,2,6,2023,22,10,491
5036,1,3,2023,16,8,234
5037,3,1,2022,31,6,7
5038,7,2,2023,3,12,8
5039,5,8,2021,8,8,421
5040,2,12,2021,20,0,480
5041,4,7,2021,24,5,88
5042,5,12,2022,17,16,322
5043,3,2,2023,25,12,292
5044,3,11,2022,28,14,217
5045,2,6,2023,3,14,59
5046,6,6,2022,9,10,254
5047,5,6,2023,9,17,493
5048,7,3,2022,22,23,289
5049,3,5,2023,1,16,11
5050,7,10,2023,31,22,198
5051,6,7,2023,9,1,95
5052,6,7,2021,16,19,188
5053,3,10,2022,21,17,358
5054,7,4,2021,23,18,493
5055,3,9,2022,4,3,317
5056,1,6,2022,5,10,484
5057,6,8,2022,25,5,383
5058,2,3,2022,5,0,351
5059,1,5,2023,4,22,316
5060,4,3,2022,20,17,378
5061,1,3,2021,9,8,446
5062,3,8,2023,20,10,7
5063,4,1,2021,19,9,116
5064,1,10,2022,7,22,52
5065,1,8,2023,20,16,311
5066,1,10,2023,30,18,96
5067,4,7,2022,27,22,104
5068,1,2,2022,1,18,278
5069,7,1,2022,5,6,376
5070,2,10,2023,25,23,62
5071,7,1,2023,15,9,205
5072,3,9,2023,25,15,230
5073,5,4,2021,10,21,344
5074,1,7,2022,3,16,207
5075,2,8,2023,14,11,492
5076,4,6,2022,28,22,27
5077,7,1,2022,23,21,495
5078,5,4,2022,30,7,253
5079,5,8,2021,22,12,151
5080,4,4,2022,6,9,418
5081,3,1,2021,15,0,111
5082,1,8,2023,18,17,422
5083,2,6,2021,1,14,6
5084,4,3,2022,23,13,233
5085,1,1,2021,24,10,58
5086,7,6,2023,19,12,177
5087,4,2,2022,22,1,359
5088,1,12,2021,17,2,375
5089,7,9,2023,28,10,88
5090,7,3,2021,12,12,465
5091,6,7,2022,29,15,293
5092,2,12,2022,12,6,371
5093,1,3,2021,7,11,451
5094,5,10,2023,31,18,185
5095,3,6,2022,30,7,484
5096,3,6,2023,30,15,236
5097,4,1,2023,30,4,255
5098,6,7,2022,3,13,327
5099,6,12,2023,6,16,156
5100,1,7,2023,31,20,492
5101,5,9,2021,9,14,362
5102,7,1,2021,31,8,308
5103,7,2,2023,19,23,432
5104,2,9,2021,29,2,220
5105,6,5,2023,23,8,198
5106,3,11,2021,28,19,497
5107,4,10,2021,12,23,143
5108,7,5,2021,8,1,491
5109,2,5,2021,31,7,87
5110,6,8,2023,29,16,323
5111,1,3,2023,5,19,463
5112,1,5,2023,11,16,164
5113,3,7,2022,13,4,182
5114,2,11,2023,27,22,264
5115,1,7,2023,26,9,491
5116,4,8,2021,15,16,87
5117,5,4,2023,21,11,30
5118,5,1,2023,13,18,499
5119,1,11,2021,12,9,476
5120,2,10,2021,28,6,31
5121,2,12,2022,17,1,289
5122,7,9,2022,26,1,370
5123,3,4,2022,20,19,87
5124,6,2,2023,12,12,55
5125,6,12,2022,23,7,177
5126,7,8,2022,28,13,205
5127,1,1,2023,17,7,225
5128,2,1,2021,25,5,236
5129,1,6,2023,13,7,390
5130,2,7,2022,13,16,478
5131,7,8,2023,11,18,66
5132,3,7,2023,26,20,252
5133,7,2,2022,24,9,500
5134,7,12,2021,3,2,26
5135,5,10,2021,22,15,344
5136,5,9,2021,15,4,252
5137,6,7,2023,20,10,49
5138,4,4,2022,20,5,200
5139,7,8,2022,21,20,181
5140,3,10,2023,23,3,448
5141,2,7,2023,21,9,142
5142,2,3,2022,8,4,96
5143,6,12,2023,29,18,303
5144,3,6,2021,5,21,380
5145,3,3,2023,21,7,421
5146,4,9,2022,11,16,385
5147,1,6,2023,20,16,153
5148,4,3,2022,24,23,12
5149,3,2,2022,5,7,262
5150,5,11,2021,13,2,202
5151,3,7,2022,22,8,354
5152,4,10,2023,28,15,421
5153,7,4,2021,7,15,459
5154,1,10,2023,29,6,489
5155,4,10,2023,14,13,361
5156,1,7,2023,16,17,180
5157,5,11,2021,16,16,174
5158,3,7,2021,11,16,465
5159,1,6,2021,25,4,285
5160,1,4,2023,28,8,252
5161,5,10,2023,8,12,494
5162,4,6,2021,18,16,284
5163,5,12,2021,26,16,473
5164,5,11,2021,16,19,200
5165,5,2,2022,13,11,12
5166,5,8,2021,29,11,499
5167,3,5,2023,26,16,193
5168,5,9,2022,6,0,335
5169,5,8,2023,23,17,166
5170,4,11,2023,22,12,174
5171,7,8,2021,7,18,456
5172,7,4,2023,22,3,355
5173,7,12,2021,11,21,7
5174,1,2,2021,21,8,421
5175,2,2,2021,8,20,180
5176,7,9,2021,24,19,39
5177,2,5,2023,27,11,102
5178,1,5,2022,8,3,44
5179,7,8,2023,16,12,286
5180,5,8,2023,3,12,431
5181,6,12,2021,29,2,156
5182,3,7,2023,1,21,35
5183,4,6,2022,13,9,271
5184,7,7,2021,28,19,83
5185,6,5,2021,3,13,69
5186,1,3,2022,14,20,84
5187,1,12,2022,23,19,301
5188,5,8,2023,3,4,440
5189,4,1,2023,4,21,25
5190,7,11,2023,29,6,384
5191,7,3,2021,2,18,312
5192,4,12,2023,31,2,485
5193,2,8,2022,22,20,283
5194,2,7,2023,29,7,305
5195,1,11,2023,3,2,51
5196,4,1,2021,10,12,44
5197,4,8,2023,15,8,366
5198,4,4,2022,4,21,475
5199,6,11,2023,1,7,119
5200,6,11,2023,3,3,77
5201,6,8,2022,10,5,258
5202,1,11,2023,2,12,71
5203,2,9,2022,31,8,256
5204,5,1,2021,17,0,1
5205,3,10,2021,8,0,49
5206,1,1,2023,26,5,454
5207,2,6,2021,20,9,234
5208,5,9,2022,8,15,267
5209,2,2,2022,8,10,433
5210,2,12,2021,18,8,467
5211,3,12,2023,7,16,96
5212,6,3,2021,18,15,182
5213,1,10,2022,27,20,294
5214,5,1,2022,14,10,383
5215,2,8,2021,27,10,58
5216,4,8,2021,4,16,236
5217,6,3,2023,9,20,310
5218,3,6,2022,8,17,383
5219,1,4,2022,23,2,449
5220,7,12,2022,8,3,119
5221,7,11,2022,9,4,391
5222,2,12,2021,21,11,121
5223,2,6,2023,12,3,309
5224,1,1,2023,11,14,278
5225,2,4,2021,4,19,424
5226,3,7,2022,11,7,487
5227,5,8,2022,29,23,45
5228,4,12,2021,6,17,401
5229,3,8,2021,3,15,40
5230,2,5,2021,29,17,274
5231,5,1,2022,25,6,306
5232,1,10,2022,12,19,498
5233,3,8,2021,13,9,442
5234,7,9,2023,15,10,126
5235,6,4,2023,17,3,164
5236,1,12,2023,5,7,75
5237,4,5,2022,14,21,154
5238,6,3,2022,22,20,76
5239,1,12,2023,20,23,233
5240,5,12,2023,5,12,365
5241,5,4,2022,21,10,175
5242,4,11,2023,3,3,384
5243,1,1,2022,2,3,218
5244,5,11,2021,24,10,188
5245,3,4,2021,7,21,190
5246,5,11,2021,18,21,241
5247,1,7,2022,28,16,140
5248,2,8,2023,9,23,275
5249,3,11,2021,28,17,323
5250,4,6,2021,13,15,147
5251,2,12,2022,15,18,449
5252,4,10,2021,1,7,29
5253,3,3,2023,19,22,110
5254,1,9,2022,26,8,448
5255,1,1,2022,19,16,374
5256,3,4,2023,1,5,394
5257,4,8,2021,12,11,436
5258,6,7,2022,6,17,311
5259,1,10,2021,22,1,221
5260,6,11,2022,24,14,387
5261,3,8,2023,4,12,218
5262,6,3,2021,26,0,321
5263,6,5,2021,27,9,168
5264,3,6,2023,3,2,57
5265,1,5,2023,4,9,116
5266,2,11,2023,20,1,301
5267,5,4,2021,16,17,354
5268,6,7,2021,17,6,354
5269,6,4,2022,2,12,39
5270,7,7,2023,13,3,383
5271,4,3,2023,19,11,284
5272,4,5,2021,12,20,222
5273,3,3,2021,24,21,38
5274,3,6,2023,27,6,369
5275,6,9,2022,12,10,152
5276,5,11,2022,23,6,250
5277,3,4,2022,7,14,329
5278,1,9,2021,22,4,397
5279,6,3,2023,1,3,419
5280,5,11,2021,9,6,413
5281,2,9,2021,25,17,95
5282,5,6,2023,18,3,19
5283,7,7,2022,1,17,186
5284,4,5,2023,3,11,176
5285,4,5,2022,20,15,446
5286,3,12,2023,2,13,237
5287,3,12,2021,5,3,483
5288,4,4,2023,11,2,369
5289,1,2,2023,20,7,156
5290,5,5,2021,30,17,85
5291,2,1,2022,22,21,352
5292,4,9,2022,12,19,358
5293,6,10,2023,26,8,33
